sampleA,sampleB,snp_distance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
hcw#1,hcw#61,3,-5.399679764,-4.111985167,-3.412782975,-3.003508926,-2.761986458,-2.625703348,-2.560278753,-2.545914719,-2.570502158,-2.626073544,-2.70701902,-2.809180419,-2.929363418,-3.065051253,-3.214222566,-3.37522836,-3.546705458,-3.727513884,-3.91669056,-4.113414442,-4.316979855
hcw#1,hcw#62,4,-6.402006299,-5.009656927,-4.194917769,-3.665713229,-3.306286568,-3.058540416,-2.890025703,-2.781081749,-2.718870099,-2.694455059,-2.701306279,-2.734477901,-2.790123028,-2.865186369,-2.957199291,-3.064137868,-3.184321673,-3.316339935,-3.458996595,-3.611268714,-3.772274513
hcw#1,hcw#64,2,-4.695973217,-3.447245561,-2.812852872,-2.49052066,-2.350656693,-2.322030371,-2.363051262,-2.449625304,-2.567976965,-2.710071187,-2.870918582,-3.047150662,-3.236317391,-3.436541661,-3.64633715,-3.864501269,-4.090045572,-4.322147289,-4.560114129,-4.803358026,-5.051375202
hcw#1,hcw#65,2,-4.695973217,-3.447245561,-2.812852872,-2.49052066,-2.350656693,-2.322030371,-2.363051262,-2.449625304,-2.567976965,-2.710071187,-2.870918582,-3.047150662,-3.236317391,-3.436541661,-3.64633715,-3.864501269,-4.090045572,-4.322147289,-4.560114129,-4.803358026,-5.051375202
hcw#1,CARE0244#1,1,-3.394520818,-2.467741267,-2.120899055,-2.045858957,-2.112290069,-2.253827419,-2.436815319,-2.644874556,-2.869984412,-3.107853354,-3.355850472,-3.612162683,-3.875446678,-4.144665957,-4.419000425,-4.697789258,-4.980491991,-5.266660933,-5.555921068,-5.847955129,-6.142492321
hcw#1,CARE0243#1,2,-4.293981701,-3.200426868,-2.683457443,-2.440795144,-2.348515742,-2.344672818,-2.396951038,-2.488017377,-2.607961302,-2.750562675,-2.911556792,-3.087827784,-3.277004048,-3.47723049,-3.687026442,-3.905190653,-4.130734973,-4.362836694,-4.600803534,-4.844047431,-5.092064607
hcw#1,CARE0097#3,2,-4.175258202,-3.13526881,-2.654763604,-2.433512643,-2.351906442,-2.352572785,-2.406481343,-2.498059806,-2.618145712,-2.760782314,-2.921784346,-3.098056964,-3.287233535,-3.487460031,-3.697255992,-3.915420205,-4.140964525,-4.373066245,-4.611033085,-4.854276983,-5.102294159
hcw#1,hcw#69,5,-7.430640519,-5.970722747,-5.058074856,-4.419782645,-3.952006687,-3.602152728,-3.33933816,-3.14366801,-3.001487397,-2.902981979,-2.840844224,-2.80947813,-2.804498791,-2.822403747,-2.860349453,-2.915994736,-2.987388377,-3.072886623,-3.171091521,-3.280804025,-3.40098783
hcw#1,hcw#72,1,-3.234482591,-2.381276887,-2.088018826,-2.046771193,-2.131177943,-2.280698084,-2.466662481,-2.675668131,-2.901039353,-3.138972059,-3.386983115,-3.643298088,-3.906582584,-4.175801946,-4.450136427,-4.728925262,-5.011627996,-5.297796938,-5.587057072,-5.879091134,-6.173628325
hcw#1,hcw#73,0,-2.634898468,-1.888932854,-1.728874331,-1.841081377,-2.087515818,-2.395066119,-2.726907816,-3.067022893,-3.409559936,-3.752714194,-4.096007415,-4.439328651,-4.782655001,-5.125982204,-5.469309539,-5.812636892,-6.155964247,-6.499291603,-6.842618959,-7.185946314,-7.52927367
hcw#1,hcw#74,1,-3.234482591,-2.381276887,-2.088018826,-2.046771193,-2.131177943,-2.280698084,-2.466662481,-2.675668131,-2.901039353,-3.138972059,-3.386983115,-3.643298088,-3.906582584,-4.175801946,-4.450136427,-4.728925262,-5.011627996,-5.297796938,-5.587057072,-5.879091134,-6.173628325
hcw#1,hcw#75,1,-3.234482591,-2.381276887,-2.088018826,-2.046771193,-2.131177943,-2.280698084,-2.466662481,-2.675668131,-2.901039353,-3.138972059,-3.386983115,-3.643298088,-3.906582584,-4.175801946,-4.450136427,-4.728925262,-5.011627996,-5.297796938,-5.587057072,-5.879091134,-6.173628325
hcw#1,CARE0063#12,3,-5.088825898,-3.948965977,-3.340225547,-2.978920063,-2.759419353,-2.631952766,-2.569641916,-2.556260193,-2.581127698,-2.636771976,-2.717734915,-2.819900192,-2.940083994,-3.075771984,-3.224943326,-3.385949125,-3.557426224,-3.73823465,-3.927411326,-4.124135207,-4.327700621
hcw#1,CARE0224#2,2,-3.968427766,-3.034622955,-2.617992212,-2.428879385,-2.360735386,-2.366145446,-2.42148565,-2.513441286,-2.633615406,-2.776270578,-2.937276167,-3.113549411,-3.302726084,-3.502952595,-3.712748559,-3.930912771,-4.156457092,-4.388558812,-4.626525652,-4.86976955,-5.117786726
hcw#1,hcw#76,5,-7.42278018,-5.96834182,-5.057461148,-4.419654171,-3.951994019,-3.60216451,-3.339354574,-3.143685219,-3.001504732,-2.902999332,-2.840861579,-2.809495486,-2.804516147,-2.822421102,-2.860366809,-2.916012092,-2.987405732,-3.072903979,-3.171108877,-3.280821381,-3.401005186
hcw#1,CARE0273#1,1,-2.799720592,-2.188648279,-2.043671025,-2.077164917,-2.192423038,-2.352506367,-2.541534611,-2.751309666,-2.976851368,-3.214817913,-3.462835059,-3.719151035,-3.982435683,-4.251655066,-4.525989551,-4.804778385,-5.087481119,-5.373650061,-5.662910196,-5.954944257,-6.249481449
hcw#1,CARE0271#1,5,-7.418267085,-5.967176468,-5.057206706,-4.419610782,-3.951993205,-3.602171307,-3.339362594,-3.143693418,-3.001512954,-2.903007557,-2.840869805,-2.809503711,-2.804524373,-2.822429328,-2.860375034,-2.916020318,-2.987413958,-3.072912205,-3.171117102,-3.280829607,-3.401013411
hcw#1,CARE0221#2,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
hcw#1,CARE0214#3,3,-4.945977238,-3.900615653,-3.327382777,-2.977537647,-2.761247178,-2.634570761,-2.572432999,-2.559085411,-2.583959035,-2.639604319,-2.72056741,-2.822732709,-2.942916514,-3.078604505,-3.227775846,-3.388781645,-3.560258744,-3.74106717,-3.930243846,-4.126967728,-4.330533141
hcw#1,CARE0274#1,2,-3.761088835,-2.96112363,-2.602112855,-2.433069231,-2.370713978,-2.377542838,-2.433185347,-2.525198014,-2.645381796,-2.788038455,-2.949044254,-3.125317525,-3.314494201,-3.514720713,-3.724516676,-3.942680889,-4.168225209,-4.40032693,-4.63829377,-4.881537667,-5.129554843
hcw#1,CARE0273#2,2,-3.761088835,-2.96112363,-2.602112855,-2.433069231,-2.370713978,-2.377542838,-2.433185347,-2.525198014,-2.645381796,-2.788038455,-2.949044254,-3.125317525,-3.314494201,-3.514720713,-3.724516676,-3.942680889,-4.168225209,-4.40032693,-4.63829377,-4.881537667,-5.129554843
hcw#1,CARE0210#2,3,-4.945977238,-3.900615653,-3.327382777,-2.977537647,-2.761247178,-2.634570761,-2.572432999,-2.559085411,-2.583959035,-2.639604319,-2.72056741,-2.822732709,-2.942916514,-3.078604505,-3.227775846,-3.388781645,-3.560258744,-3.74106717,-3.930243846,-4.126967728,-4.330533141
hcw#1,CARE0210#3,3,-4.943519993,-3.900354896,-3.327380359,-2.977560011,-2.761271557,-2.634595283,-2.572457531,-2.559109943,-2.583983567,-2.639628851,-2.720591942,-2.822757241,-2.942941045,-3.078629036,-3.227800378,-3.388806177,-3.560283276,-3.741091702,-3.930268378,-4.126992259,-4.330557673
hcw#1,CARE0097#5,1,-2.471655974,-2.121836149,-2.059698397,-2.11534368,-2.235527485,-2.396533284,-2.58570996,-2.795505923,-3.021050243,-3.259017083,-3.507034259,-3.763350238,-4.026634886,-4.29585427,-4.570188754,-4.848977589,-5.131680323,-5.417849265,-5.707109399,-5.999143461,-6.293680652
hcw#1,CARE0097#4,1,-2.501998092,-2.121683506,-2.056729097,-2.112176289,-2.232348933,-2.393354208,-2.582530862,-2.792326825,-3.017871145,-3.255837985,-3.503855161,-3.76017114,-4.023455788,-4.292675172,-4.567009656,-4.845798491,-5.128501224,-5.414670166,-5.703930301,-5.995964362,-6.290501554
hcw#2,hcw#3,0,-1.235827987,-1.579155343,-1.922482699,-2.265810054,-2.60913741,-2.952464766,-3.295792122,-3.639119478,-3.982446833,-4.325774189,-4.669101545,-5.012428901,-5.355756257,-5.699083612,-6.042410968,-6.385738324,-6.72906568,-7.072393035,-7.415720391,-7.759047747,-8.102375103
hcw#2,hcw#4,4,-6.179139936,-4.913029379,-4.157744446,-3.653773941,-3.303954117,-3.059494808,-2.89199654,-2.783338772,-2.721201019,-2.696803595,-2.703658714,-2.736831142,-2.792476425,-2.867539794,-2.959552722,-3.066491299,-3.186675104,-3.318693366,-3.461350026,-3.613622145,-3.774627944
hcw#2,hcw#5,4,-6.346046832,-4.980429149,-4.181629342,-3.660665594,-3.304929297,-3.058625047,-2.890607602,-2.781816903,-2.719647943,-2.695243755,-2.702097513,-2.735269685,-2.790914924,-2.865978285,-2.957991212,-3.064929789,-3.185113594,-3.317131856,-3.459788516,-3.612060635,-3.773066434
hcw#2,hcw#6,5,-7.483720719,-5.991773732,-5.065344875,-4.421926506,-3.952478705,-3.602139703,-3.339198324,-3.143497972,-3.001310748,-2.902803991,-2.840665983,-2.809299844,-2.804320498,-2.822225452,-2.860171159,-2.915816442,-2.987210082,-3.072708329,-3.170913226,-3.280625731,-3.400809535
hcw#2,hcw#9,5,-7.483720719,-5.991773732,-5.065344875,-4.421926506,-3.952478705,-3.602139703,-3.339198324,-3.143497972,-3.001310748,-2.902803991,-2.840665983,-2.809299844,-2.804320498,-2.822225452,-2.860171159,-2.915816442,-2.987210082,-3.072708329,-3.170913226,-3.280625731,-3.400809535
hcw#2,CARE0097#6,5,-7.414995395,-5.966537976,-5.057100326,-4.419598286,-3.951995416,-3.602175591,-3.339367143,-3.143697998,-3.001517538,-2.903012142,-2.840874389,-2.809508296,-2.804528957,-2.822433913,-2.860379619,-2.916024902,-2.987418542,-3.072916789,-3.171121687,-3.280834191,-3.401017996
hcw#2,hcw#16,5,-7.430640519,-5.970722747,-5.058074856,-4.419782645,-3.952006687,-3.602152728,-3.33933816,-3.14366801,-3.001487397,-2.902981979,-2.840844224,-2.80947813,-2.804498791,-2.822403747,-2.860349453,-2.915994736,-2.987388377,-3.072886623,-3.171091521,-3.280804025,-3.40098783
hcw#2,CARE0317#1,4,-6.180926037,-4.913270124,-4.15776769,-3.653770926,-3.303948327,-3.059488758,-2.891990468,-2.783332698,-2.721194945,-2.696797521,-2.70365264,-2.736825068,-2.792470351,-2.86753372,-2.959546648,-3.066485226,-3.18666903,-3.318687292,-3.461343952,-3.613616071,-3.77462187
hcw#2,hcw#18,5,-7.442856078,-5.974955516,-5.059331127,-4.420092504,-3.95205518,-3.602137457,-3.33930895,-3.143636038,-3.001454925,-2.902949423,-2.840811655,-2.809445559,-2.804466221,-2.822371176,-2.860316882,-2.915962165,-2.987355806,-3.072854052,-3.17105895,-3.280771455,-3.400955259
hcw#2,hcw#19,4,-6.298781388,-4.9575068,-4.172080218,-3.65741167,-3.304224782,-3.058818884,-2.891080737,-2.782367681,-2.720218247,-2.695818544,-2.702673251,-2.735845608,-2.791490881,-2.866554248,-2.958567175,-3.065505753,-3.185689557,-3.31770782,-3.46036448,-3.612636599,-3.773642398
hcw#2,CARE0063#1,2,-7.393107834,-5.524225918,-4.330875906,-3.522043941,-2.975980504,-2.623521765,-2.418616025,-2.327432478,-2.323583449,-2.385900203,-2.497402921,-2.644789306,-2.818049065,-3.010005233,-3.215748599,-3.432037807,-3.656761494,-3.88852269,-4.126355248,-4.369548706,-4.617547796
hcw#2,hcw#23,5,-8.391163828,-6.589239679,-5.436349628,-4.637555314,-4.068074068,-3.65737966,-3.360371794,-3.146710046,-2.995680447,-2.893105528,-2.829214853,-2.7971397,-2.791890218,-2.809697939,-2.847610486,-2.903245025,-2.974635351,-3.060132621,-3.158337243,-3.268049674,-3.388233459
hcw#2,CARE0063#2,3,-6.682320671,-5.015401027,-4.004658386,-3.35503121,-2.940757796,-2.689354685,-2.552956813,-2.498136809,-2.501395393,-2.546553071,-2.622779258,-2.722949428,-2.842347378,-2.97774493,-3.12681521,-3.287787793,-3.459254548,-3.640059915,-3.829235729,-4.025959379,-4.229524732
hcw#2,CARE0040#1,3,-8.313180253,-6.344815632,-5.05255718,-4.145635419,-3.502630655,-3.054808305,-2.756647813,-2.57493187,-2.483918002,-2.463032946,-2.49574762,-2.568989562,-2.672731878,-2.799569592,-2.944230357,-3.103057786,-3.273536466,-3.453909786,-3.6429058,-3.839558065,-4.043096321
hcw#2,hcw#28,5,-7.999779445,-6.305190699,-5.241436969,-4.51255443,-3.994313432,-3.618404985,-3.343142822,-3.141967877,-2.997529063,-2.898161509,-2.835716259,-2.804247309,-2.799235585,-2.817130909,-2.855073902,-2.910718459,-2.982111914,-3.067610116,-3.165815003,-3.275527505,-3.395711309
hcw#2,hcw#29,5,-8.089495577,-6.368141105,-5.28285053,-4.537765637,-4.008259387,-3.625175512,-3.345746647,-3.142367437,-2.996863472,-2.897023529,-2.834384912,-2.802842486,-2.797804708,-2.81569137,-2.853631651,-2.909275406,-2.980668636,-3.066166778,-3.16437165,-3.274084148,-3.394267952
hcw#2,CARE0063#3,2,-5.971648261,-4.372794186,-3.433681718,-2.859511591,-2.52445148,-2.355451638,-2.303513925,-2.333623463,-2.420543217,-2.54657946,-2.699875195,-2.872824961,-3.06066709,-3.260392737,-3.470012369,-3.688118142,-3.913644169,-4.145740464,-4.383705776,-4.626949263,-4.874966334
hcw#2,CARE0114#1,5,-8.089495577,-6.368141105,-5.28285053,-4.537765637,-4.008259387,-3.625175512,-3.345746647,-3.142367437,-2.996863472,-2.897023529,-2.834384912,-2.802842486,-2.797804708,-2.81569137,-2.853631651,-2.909275406,-2.980668636,-3.066166778,-3.16437165,-3.274084148,-3.394267952
hcw#2,CARE0154#1,4,-7.122890257,-5.481603812,-4.480162246,-3.821873624,-3.380673158,-3.08557571,-2.89198882,-2.770877337,-2.703233785,-2.676578007,-2.682570969,-2.715435898,-2.770978325,-2.846009308,-2.938012605,-3.044948469,-3.165131547,-3.297149624,-3.43980624,-3.592078348,-3.753084145
hcw#2,CARE0063#4,2,-5.633967644,-4.114014812,-3.246790883,-2.735919834,-2.454130913,-2.327446348,-2.30683116,-2.358303625,-2.458539601,-2.592132093,-2.749331859,-2.924124316,-3.112765129,-3.312810538,-3.522549106,-3.740696198,-3.966235694,-4.198336128,-4.436302641,-4.67954646,-4.927563618
hcw#2,CARE0162#1,4,-7.010084241,-5.400600904,-4.425664803,-3.788154613,-3.362074317,-3.077074545,-2.88962845,-2.771906513,-2.705962728,-2.680084489,-2.686403745,-2.71939507,-2.774982958,-2.850029206,-2.94203731,-3.0489746,-3.169158078,-3.301176262,-3.443832904,-3.596105019,-3.757110817
hcw#2,CARE0114#2,5,-7.838289412,-6.196282279,-5.173145063,-4.473283388,-3.97401458,-3.609376116,-3.340183411,-3.141977455,-2.998863983,-2.900039592,-2.837800005,-2.806403429,-2.801415503,-2.819318173,-2.857263304,-2.912908449,-2.984302058,-3.069800297,-3.168005194,-3.277717698,-3.397901503
hcw#2,hcw#34,5,-7.767050339,-6.150490191,-5.146055461,-4.458748794,-3.967102656,-3.606630743,-3.339489615,-3.142197729,-2.999455189,-2.900768877,-2.838576762,-2.807195353,-2.802211953,-2.820115892,-2.858061357,-2.913706586,-2.985100214,-3.070598458,-3.168803356,-3.27851586,-3.398699665
hcw#2,CARE0178#1,3,-5.974152961,-4.488958595,-3.636686169,-3.118738309,-2.80745076,-2.630969717,-2.544788687,-2.52078901,-2.541329955,-2.595352497,-2.675753508,-2.777737892,-2.897867334,-3.033540009,-3.182707289,-3.343712071,-3.515188929,-3.695997301,-3.885173965,-4.081897844,-4.285463257
hcw#2,CARE0063#5,2,-5.306812785,-3.871267057,-3.079219871,-2.632412553,-2.402146765,-2.314002768,-2.319843281,-2.387812932,-2.497344647,-2.635668627,-2.795051685,-2.970762877,-3.159758637,-3.359930787,-3.569711434,-3.787871586,-4.013414889,-4.245516369,-4.483483154,-4.72672704,-4.974744213
hcw#2,CARE0063#6,2,-5.148002882,-3.756863966,-3.003507022,-2.588639885,-2.382959665,-2.312180051,-2.329124172,-2.40346857,-2.51627834,-2.656116371,-2.816131412,-2.992082816,-3.181162352,-3.381361498,-3.591150233,-3.809312649,-4.034856547,-4.266958174,-4.504924994,-4.748168888,-4.996186063
hcw#2,hcw#39,4,-6.539051465,-5.088123642,-4.234798623,-3.683121357,-3.312197229,-3.059275297,-2.888695336,-2.779013579,-2.716563496,-2.692078094,-2.698910198,-2.732077006,-2.787721003,-2.862784095,-2.954796966,-3.061735533,-3.181919335,-3.313937597,-3.456594257,-3.608866376,-3.769872175
hcw#2,CARE0114#3,5,-7.550303397,-6.024145069,-5.079228014,-4.427101725,-3.954059979,-3.602408011,-3.339037125,-3.143209576,-3.000987925,-2.902472581,-2.840332587,-2.808966019,-2.803986587,-2.821891524,-2.859837227,-2.91548251,-2.986876151,-3.072374397,-3.170579295,-3.280291799,-3.400475604
hcw#2,hcw#42,2,-4.842046478,-3.54431365,-2.869977298,-2.517661763,-2.357483924,-2.316632282,-2.351173262,-2.434723567,-2.551825678,-2.693458349,-2.854151818,-3.030337111,-3.219490772,-3.419711665,-3.629506342,-3.847670277,-4.073214541,-4.305316251,-4.543283089,-4.786526986,-5.034544162
hcw#2,CARE0210#1,4,-6.539051465,-5.088123642,-4.234798623,-3.683121357,-3.312197229,-3.059275297,-2.888695336,-2.779013579,-2.716563496,-2.692078094,-2.698910198,-2.732077006,-2.787721003,-2.862784095,-2.954796966,-3.061735533,-3.181919335,-3.313937597,-3.456594257,-3.608866376,-3.769872175
hcw#2,CARE0063#7,3,-5.60903388,-4.241550347,-3.483769704,-3.035909793,-2.7719146,-2.624134023,-2.553533648,-2.537104366,-2.560954002,-2.616286955,-2.697162068,-2.799304352,-2.919482537,-3.055169242,-3.204340306,-3.365346049,-3.536823137,-3.717631561,-3.906808236,-4.103532118,-4.307097531
hcw#2,CARE0063#10,2,-4.555377508,-3.357123741,-2.762576324,-2.468839241,-2.347247264,-2.328868347,-2.374906794,-2.463632879,-2.582800238,-2.725170712,-2.886102614,-3.062358269,-3.251531046,-3.451756752,-3.661552559,-3.879716744,-4.105261059,-4.337362779,-4.575329619,-4.818573516,-5.066590692
hcw#2,CARE0063#9,2,-4.555377508,-3.357123741,-2.762576324,-2.468839241,-2.347247264,-2.328868347,-2.374906794,-2.463632879,-2.582800238,-2.725170712,-2.886102614,-3.062358269,-3.251531046,-3.451756752,-3.661552559,-3.879716744,-4.105261059,-4.337362779,-4.575329619,-4.818573516,-5.066590692
hcw#2,hcw#43,2,-4.695973217,-3.447245561,-2.812852872,-2.49052066,-2.350656693,-2.322030371,-2.363051262,-2.449625304,-2.567976965,-2.710071187,-2.870918582,-3.047150662,-3.236317391,-3.436541661,-3.64633715,-3.864501269,-4.090045572,-4.322147289,-4.560114129,-4.803358026,-5.051375202
hcw#2,CARE0220#1,5,-7.51360417,-6.005717832,-5.071048183,-4.42393945,-3.953049747,-3.602213476,-3.339118843,-3.143375801,-3.001177725,-2.902668429,-2.840529871,-2.809163621,-2.804184254,-2.822089205,-2.86003491,-2.915680193,-2.987073833,-3.07257208,-3.170776978,-3.280489482,-3.400673287
hcw#2,CARE0063#8,2,-4.555377508,-3.357123741,-2.762576324,-2.468839241,-2.347247264,-2.328868347,-2.374906794,-2.463632879,-2.582800238,-2.725170712,-2.886102614,-3.062358269,-3.251531046,-3.451756752,-3.661552559,-3.879716744,-4.105261059,-4.337362779,-4.575329619,-4.818573516,-5.066590692
hcw#2,CARE0063#11,2,-4.42106333,-3.274616241,-2.719394971,-2.452389577,-2.34673695,-2.336598826,-2.386327637,-2.476495624,-2.596160251,-2.73868398,-2.899658572,-3.07592508,-3.265100395,-3.465326651,-3.675122569,-3.893286775,-4.118831094,-4.350932814,-4.588899654,-4.832143551,-5.080160727
hcw#2,CARE0097#2,4,-6.346046832,-4.980429149,-4.181629342,-3.660665594,-3.304929297,-3.058625047,-2.890607602,-2.781816903,-2.719647943,-2.695243755,-2.702097513,-2.735269685,-2.790914924,-2.865978285,-2.957991212,-3.064929789,-3.185113594,-3.317131856,-3.459788516,-3.612060635,-3.773066434
hcw#2,hcw#45,5,-7.483720719,-5.991773732,-5.065344875,-4.421926506,-3.952478705,-3.602139703,-3.339198324,-3.143497972,-3.001310748,-2.902803991,-2.840665983,-2.809299844,-2.804320498,-2.822225452,-2.860171159,-2.915816442,-2.987210082,-3.072708329,-3.170913226,-3.280625731,-3.400809535
hcw#2,hcw#46,5,-7.483720719,-5.991773732,-5.065344875,-4.421926506,-3.952478705,-3.602139703,-3.339198324,-3.143497972,-3.001310748,-2.902803991,-2.840665983,-2.809299844,-2.804320498,-2.822225452,-2.860171159,-2.915816442,-2.987210082,-3.072708329,-3.170913226,-3.280625731,-3.400809535
hcw#2,hcw#48,4,-6.346046832,-4.980429149,-4.181629342,-3.660665594,-3.304929297,-3.058625047,-2.890607602,-2.781816903,-2.719647943,-2.695243755,-2.702097513,-2.735269685,-2.790914924,-2.865978285,-2.957991212,-3.064929789,-3.185113594,-3.317131856,-3.459788516,-3.612060635,-3.773066434
hcw#2,hcw#49,3,-5.307317224,-4.058948773,-3.386478271,-2.993143572,-2.759861896,-2.627269151,-2.563286458,-2.549419693,-2.574160386,-2.629774462,-2.71073079,-2.812894728,-2.933078277,-3.068766223,-3.217937557,-3.378943354,-3.550420453,-3.731228879,-3.920405555,-4.117129437,-4.32069485
hcw#2,hcw#50,5,-7.483720719,-5.991773732,-5.065344875,-4.421926506,-3.952478705,-3.602139703,-3.339198324,-3.143497972,-3.001310748,-2.902803991,-2.840665983,-2.809299844,-2.804320498,-2.822225452,-2.860171159,-2.915816442,-2.987210082,-3.072708329,-3.170913226,-3.280625731,-3.400809535
hcw#2,hcw#52,2,-4.555377508,-3.357123741,-2.762576324,-2.468839241,-2.347247264,-2.328868347,-2.374906794,-2.463632879,-2.582800238,-2.725170712,-2.886102614,-3.062358269,-3.251531046,-3.451756752,-3.661552559,-3.879716744,-4.105261059,-4.337362779,-4.575329619,-4.818573516,-5.066590692
hcw#2,hcw#55,2,-4.555377508,-3.357123741,-2.762576324,-2.468839241,-2.347247264,-2.328868347,-2.374906794,-2.463632879,-2.582800238,-2.725170712,-2.886102614,-3.062358269,-3.251531046,-3.451756752,-3.661552559,-3.879716744,-4.105261059,-4.337362779,-4.575329619,-4.818573516,-5.066590692
hcw#2,hcw#57,5,-7.51360417,-6.005717832,-5.071048183,-4.42393945,-3.953049747,-3.602213476,-3.339118843,-3.143375801,-3.001177725,-2.902668429,-2.840529871,-2.809163621,-2.804184254,-2.822089205,-2.86003491,-2.915680193,-2.987073833,-3.07257208,-3.170776978,-3.280489482,-3.400673287
hcw#2,hcw#58,5,-7.51360417,-6.005717832,-5.071048183,-4.42393945,-3.953049747,-3.602213476,-3.339118843,-3.143375801,-3.001177725,-2.902668429,-2.840529871,-2.809163621,-2.804184254,-2.822089205,-2.86003491,-2.915680193,-2.987073833,-3.07257208,-3.170776978,-3.280489482,-3.400673287
hcw#2,hcw#64,5,-7.550303397,-6.024145069,-5.079228014,-4.427101725,-3.954059979,-3.602408011,-3.339037125,-3.143209576,-3.000987925,-2.902472581,-2.840332587,-2.808966019,-2.803986587,-2.821891524,-2.859837227,-2.91548251,-2.986876151,-3.072374397,-3.170579295,-3.280291799,-3.400475604
hcw#2,hcw#65,5,-7.550303397,-6.024145069,-5.079228014,-4.427101725,-3.954059979,-3.602408011,-3.339037125,-3.143209576,-3.000987925,-2.902472581,-2.840332587,-2.808966019,-2.803986587,-2.821891524,-2.859837227,-2.91548251,-2.986876151,-3.072374397,-3.170579295,-3.280291799,-3.400475604
hcw#2,CARE0244#1,4,-6.260258838,-4.940395589,-4.165642207,-3.655482926,-3.303926376,-3.059032603,-2.891436436,-2.78275861,-2.72061709,-2.696219013,-2.703074027,-2.736246438,-2.79189172,-2.866955088,-2.958968016,-3.065906594,-3.186090398,-3.31810866,-3.460765321,-3.61303744,-3.774043239
hcw#2,CARE0243#1,5,-7.460312167,-5.981738405,-5.061604749,-4.420735789,-3.952186339,-3.602126635,-3.3392629,-3.143582073,-3.001399334,-2.902893525,-2.840755703,-2.809389598,-2.804410258,-2.822315213,-2.860260919,-2.915906203,-2.987299843,-3.072798089,-3.171002987,-3.280715492,-3.400899296
hcw#2,CARE0097#3,5,-7.442856078,-5.974955516,-5.059331127,-4.420092504,-3.95205518,-3.602137457,-3.33930895,-3.143636038,-3.001454925,-2.902949423,-2.840811655,-2.809445559,-2.804466221,-2.822371176,-2.860316882,-2.915962165,-2.987355806,-3.072854052,-3.17105895,-3.280771455,-3.400955259
